tree,maxfuel,minfuel
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2478_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2479_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree248_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2480_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2481_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2482_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2483_vegout.csv,0.04,0.023102
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2484_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2485_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2486_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2487_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2488_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2489_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree249_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2490_vegout.csv,0.16,0.1299
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2491_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2492_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2493_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2494_vegout.csv,0.02,2e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2495_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2496_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2497_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2498_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2499_vegout.csv,0.1,0.011253
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree25_vegout.csv,0.15,0.15
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree250_vegout.csv,0.12,1.2e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2500_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2501_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2502_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2503_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2504_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2505_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2506_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2507_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2508_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2509_vegout.csv,0.02,2e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree251_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2510_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2511_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2512_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2513_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2514_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2515_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2516_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2517_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2518_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2519_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree252_vegout.csv,0.18,0.18
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2520_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2521_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2522_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2523_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2524_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2525_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2526_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2527_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2528_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2529_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree253_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2530_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2531_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2532_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2533_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2534_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2535_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2536_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2537_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2538_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2539_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree254_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2540_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2541_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2542_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2543_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2544_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2545_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2546_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2547_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2548_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2549_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree255_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2550_vegout.csv,0.02,2e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2551_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2552_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2553_vegout.csv,0.08,8e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2554_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2555_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2556_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2557_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2558_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2559_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree256_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2560_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2561_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2562_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2563_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2564_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2565_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2566_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2567_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2568_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2569_vegout.csv,0.08,0.031023
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree257_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2570_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2571_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2572_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2573_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2574_vegout.csv,0.02,2e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2575_vegout.csv,0.12,0.024762
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2576_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2577_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2578_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2579_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree258_vegout.csv,0.14,1.4e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2580_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2581_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2582_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2583_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2584_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2585_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2586_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2587_vegout.csv,0.08,8e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2588_vegout.csv,0.08,0.026043
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2589_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree259_vegout.csv,0.16,0.032333
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2590_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2591_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2592_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2593_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2594_vegout.csv,0.02,2e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2595_vegout.csv,0.08,0.02042
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2596_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2597_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2598_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2599_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree26_vegout.csv,0.2,0.035795
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree260_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2600_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2601_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2602_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2603_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2604_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2605_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2606_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2607_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2608_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2609_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree261_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2610_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2611_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2612_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2613_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2614_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2615_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2616_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2617_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2618_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2619_vegout.csv,0.02,2e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree262_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2620_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2621_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2622_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2623_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2624_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2625_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2626_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2627_vegout.csv,0.12,1.2e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2628_vegout.csv,0.1,0.052531
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2629_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree263_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2630_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2631_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2632_vegout.csv,0.12,0.055398
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2633_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2634_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2635_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2636_vegout.csv,0.18,0.18
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2637_vegout.csv,0.16,0.16
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2638_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2639_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree264_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2640_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2641_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2642_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2643_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2644_vegout.csv,0.16,0.16
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2645_vegout.csv,0.18,0.16822
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2646_vegout.csv,0.16,0.16
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2647_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2648_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2649_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree265_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2650_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2651_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2652_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2653_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2654_vegout.csv,0.16,0.16
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2655_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2656_vegout.csv,0.18,1.8e-4
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2657_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2658_vegout.csv,0.08,0.0014784
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2659_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree266_vegout.csv,0.16,0.16
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2660_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2661_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2662_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2663_vegout.csv,0.18,0.18
Z:/Research/Hoffman/ak2/ak/3x_hifuel_hiwx/tree/3x_ex_hifuel_tree2664_vegout.csv,0.1,0.1
